type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Current_measured_delta,Current_measured_max,Current_measured_mean,Current_measured_min,Current_measured_slope,Current_measured_std,Sense_current_delta,Sense_current_max,Sense_current_mean,Sense_current_min,Sense_current_slope,Sense_current_std,Temperature_measured_delta,Temperature_measured_max,Temperature_measured_mean,Temperature_measured_min,Temperature_measured_slope,Temperature_measured_std,Time_delta,Time_max,Time_mean,Time_min,Time_slope,Time_std,Voltage_measured_delta,Voltage_measured_max,Voltage_measured_mean,Voltage_measured_min,Voltage_measured_slope,Voltage_measured_std,SoH_%,SoC_Progress_%
impedance,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 5.8000e+01 2.8718e+01],24,B0006,552,1169,01169.csv,,0.0732641449429155,0.09485788030578557,,,,,,,(-21.7315673828125+476.6450424194336j),(927.4080200195312+115.00688171386719j),(826.1465644836426-25.907597144444782j),(798.3865966796875-21.855045318603516j),,97.90481340239252,,,,,,,,,,,,,,,,,,,,
charge,[2.0080e+03 5.0000e+00 2.4000e+01 2.0000e+00 3.0000e+01 3.4593e+01],24,B0006,553,1170,01170.csv,,,,0.01977852307311666,1.5187569686225868,0.4583761428723268,-3.783566014109638,-0.0004311132711629914,0.5358268062562096,,,,,,,-1.975973059707247,29.028126782794402,25.742753320720922,24.038731313392855,-0.0013247323750907817,1.683911617697538,10574.641,10574.641,5192.2937456,0.0,2.8677191420678203,3104.8292108090163,0.48512475764307794,4.201787473923707,4.183146901150216,3.302315430096961,2.122561810129478e-05,0.04901209637468072,,
impedance,[2008.       5.      24.       5.      28.      14.078],24,B0006,554,1171,01171.csv,,0.07525091465096566,0.10263114150619053,,,,,,,(-32.600830078125+483.2016315460205j),(926.9005737304688+116.6463851928711j),(830.7195421854655-25.442215025424957j),(803.9153442382812-14.305704116821289j),,98.29397229470733,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      24.       6.       0.      20.156],24,B0006,555,1172,01172.csv,1.2479761706842853,,,0.0004640624095092363,0.005781248307535802,-1.6048643562670923,-2.0138128429431967,0.006007745331979832,0.8060358618163398,,,,,,,9.327379280460466,41.20920760771975,33.63735785291911,23.963097388160715,0.044813490230756946,4.450962807667149,2837.969,2837.969,1412.0950198675496,0.0,9.393073814450597,818.8881760002397,-0.5017676171669079,4.18123823034649,3.4154594925159083,2.4946438160388325,-0.0011360486441962057,0.2480617016753451,61.31543858862738,7.355292190024275
impedance,[2008.       5.      24.       6.      49.      19.062],24,B0006,556,1173,01173.csv,,0.07295338594839133,0.09709171535624934,,,,,,,(-20.57501220703125+479.33838844299316j),(926.9498901367188+113.41292572021484j),(826.5848401387532-26.053566217422485j),(797.883056640625-13.381143569946289j),,98.59525636601856,,,,,,,,,,,,,,,,,,,,
charge,[2008.      5.     24.      7.     21.     25.14],24,B0006,557,1174,01174.csv,,,,0.024190039924658333,1.5196312987707965,0.4741766263280676,-3.778045283866205,-0.0004585786721278517,0.536735769314192,,,,,,,-1.9217305208301987,28.824446138646483,25.638392621114672,23.895267185802766,-0.0013849971145248963,1.673747356627056,10074.109,10074.109,4929.022732809431,0.0,2.868086559869289,2950.4206774559307,0.4824988711995548,4.2017437511643605,4.183234691854298,3.3012187343323354,2.2492252290225282e-05,0.04893473713066838,,
impedance,[2008.       5.      24.      10.      10.      44.312],24,B0006,558,1175,01175.csv,,0.07579555842218386,0.10337622430701954,,,,,,,(-35.0802001953125+480.7899703979492j),(927.8485107421875+119.13607025146484j),(831.7929356892903-25.30639096101125j),(805.70166015625-38.61156463623047j),,97.94182907066154,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      24.      10.      42.      50.484],24,B0006,559,1176,01176.csv,1.2321202877943334,,,0.0010480830352118692,0.0023397381848139728,-1.5916400783224371,-2.0149177563869873,0.006167538545131605,0.8158903428123628,,,,,,,9.21491394518852,41.20630554355683,33.58195933847606,23.85096067907487,0.04451772334312102,4.472326760440252,2838.156,2838.156,1412.0039006622515,0.0,9.393876966839057,818.9584583022782,-0.49864323565613056,4.1798277092808815,3.4130336456755868,2.4577382116375843,-0.0010781836302853087,0.2513379562071556,60.53640895934027,6.8750629220937745
impedance,[2008.       5.      24.      11.      31.      49.718],24,B0006,560,1177,01177.csv,,0.07229989931673016,0.09726851617156725,,,,,,,(-19.619873046875+477.386682510376j),(925.8150024414062+114.26797485351562j),(826.105598449707-26.026560922463734j),(800.6007080078125-15.650598526000977j),,98.31995922697034,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      24.      12.       3.      55.937],24,B0006,561,1178,01178.csv,,,,0.022265650101565,1.5183713340434388,0.4558512983632322,-3.7844105060535296,-0.0004342038473024616,0.5312190942975812,,,,,,,-1.8924569432884475,28.73861109020366,25.49563276443761,23.793115866261168,-0.0013306642967737979,1.6642122205001657,10423.047,10423.047,5114.938810569105,0.0,2.8704747449693504,3058.074862544716,0.4830386619579552,4.201762552830957,4.184017765217709,3.3007794733708193,2.033990445371215e-05,0.04745349174105404,,
impedance,[2008.       5.      24.      14.      59.       4.171],24,B0006,562,1179,01179.csv,,0.07634314633390711,0.10459379391771405,,,,,,,(-32.8846435546875+488.3363723754883j),(926.0773315429688-11.055147171020508j),(832.5087712605794-25.23164411385854j),(807.101806640625-47.61039733886719j),,98.58485042584012,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      24.      15.      31.      10.593],24,B0006,563,1180,01180.csv,1.2271137666213534,,,-0.00511426909098478,0.0010089516629164148,-1.5901105081883435,-2.0149300788502975,0.006204436745094832,0.81704386414875,,,,,,,9.305828266139514,41.28239317323536,33.56245583951572,23.75303412345965,0.04513449566069463,4.515353242870561,2829.843,2829.843,1407.4806644518271,0.0,9.39728989769202,816.5433451362575,-0.49903242099655376,4.180792839927961,3.4094524356574096,2.40986495422137,-0.001089381710336191,0.25541755590484166,60.290429069070264,6.400935100017373
impedance,[2.008e+03 5.000e+00 2.400e+01 1.600e+01 2.000e+01 1.515e+00],24,B0006,564,1181,01181.csv,,0.07208193445058439,0.09632752730869723,,,,,,,(-24.707275390625+479.67639541625977j),(925.7216186523438+114.32357025146484j),(826.6068483988444-25.545038719971974j),(801.081787109375-11.841461181640625j),,98.03133550527681,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      24.      16.      52.       7.875],24,B0006,565,1182,01182.csv,,,,0.016832649592871587,1.5189676752326033,0.4485436673529444,-3.783966177604957,-0.0004257300396858289,0.5284248912429926,,,,,,,-1.8888845226908408,28.66945729023269,25.428938070318736,23.76822922089193,-0.0013160589187115595,1.6606679611750903,10534.046,10534.046,5173.370797319035,0.0,2.870795785228816,3091.5499945160445,0.48339968278250955,4.201785741226195,4.184506044897757,3.3001076045445026,1.9540419363561715e-05,0.046743915404460885,,
impedance,[2008.       5.      24.      19.      49.       7.109],24,B0006,566,1183,01183.csv,,0.07548574752727838,0.10415670198896312,,,,,,,(-32.74981689453125+486.6550045013428j),(926.6753540039062+116.70376586914062j),(831.8749771118164-25.221262673536934j),(805.9014892578125-20.580347061157227j),,98.06222453969035,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      24.      20.      21.      13.437],24,B0006,567,1184,01184.csv,1.2217397581377356,,,8.816293324904936e-05,0.000859480585004194,-1.5767754479909835,-2.0147963353542564,0.006359738533121532,0.8262753136633273,,,,,,,9.08485940615541,41.1595683576961,33.5111267532655,23.71579098948608,0.04420459430338422,4.488716863512712,2829.625,2829.625,1407.898392026578,0.0,9.39508615167983,816.3520838766038,-0.49430714311169854,4.181365190126037,3.4138496008165014,2.479418189447868,-0.0009844547854264004,0.2521876111582164,60.02639382954212,5.928733819532274
impedance,[2008.       5.      24.      21.      10.       4.265],24,B0006,568,1185,01185.csv,,0.074020498261262,0.09921529436633025,,,,,,,(-25.355224609375+481.9761619567871j),(926.3660888671875+115.68286895751953j),(827.9935595194498-25.63679391145706j),(802.3117065429688-37.259429931640625j),,98.47033553235184,,,,,,,,,,,,,,,,,,,,
charge,[2008.      5.     24.     21.     42.     10.75],24,B0006,569,1186,01186.csv,,,,0.021881584977146953,1.5197901961562135,0.455964732658154,-3.7904069692079725,-0.0004398508501417189,0.5288276966745012,,,,,,,-1.7816222662028487,28.620406575828014,25.452360068893437,23.80351968374053,-0.0013300658074240463,1.640931450292498,10266.812000000005,10266.812000000005,5030.3868536786995,0.0,2.87123976775457,3008.330567562687,0.47901265639179247,4.201919560571855,4.184552650962067,3.3009241894129024,2.0088171772903937e-05,0.04661230724478604,,
impedance,[2008.      5.     25.      0.     34.     43.14],24,B0006,570,1187,01187.csv,,0.075678173941146,0.10498941605859084,,,,,,,(-36.80078125+486.2325744628906j),(926.8997192382812+119.56891632080078j),(832.1899897257487-25.476822892824806j),(805.5651245117188-12.996910095214844j),,98.42053554712719,,,,,,,,,,,,,,,,,,,,
discharge,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],24,B0006,571,1188,01188.csv,1.211102678915174,,,-0.0011983968579485779,0.001199208658635817,-1.575262673173442,-2.015518745222527,0.006396548670281135,0.8272958161026505,,,,,,,9.095569966686735,41.230427315370186,33.53675907012135,23.759120931060004,0.04446356953611337,4.49738001188431,2819.437,2819.437,1402.69259,0.0,9.39525043589373,813.653710393229,-0.49374973603375727,4.180594670510683,3.410900672125043,2.434585389303289,-0.0009975222934472258,0.2554146162892581,59.50377393250057,5.458600492122373
impedance,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 5.5000e+01 3.0531e+01],24,B0006,572,1189,01189.csv,,0.07451902070420802,0.09722241475542803,,,,,,,(-25.64556884765625+479.2395763397217j),(926.5088500976562+116.0219497680664j),(827.4995053609211-25.893254021803536j),(801.3661499023438-14.499950408935547j),,98.50488565512335,,,,,,,,,,,,,,,,,,,,
charge,[2.008e+03 5.000e+00 2.500e+01 2.000e+00 2.700e+01 3.725e+01],24,B0006,573,1190,01190.csv,,,,0.01935070171766716,1.5189873798161668,0.44169776415753925,-3.7852383299729215,-0.0004202219919488153,0.5247841923269836,,,,,,,-1.8455138540170388,28.628153065717633,25.399233871624016,23.753155207661315,-0.0013033006127222664,1.6492306769668068,10568.109,10568.109,5192.038078609625,0.0,2.8717591681814154,3100.8620631250387,0.47920228883337046,4.201732878916651,4.185044305278331,3.300976187109429,1.860651675187557e-05,0.04567997459582125,,
impedance,[2008.       5.      25.       5.      25.      11.093],24,B0006,574,1191,01191.csv,,0.07639730618221811,0.10625558495145841,,,,,,,(-39.9913330078125+484.50499534606934j),(925.9578247070312+119.91827392578125j),(832.9249979654948-25.46571991840998j),(806.2160034179688-15.95335578918457j),,98.39698371060999,,,,,,,,,,,,,,,,,,,,
discharge,[2008.      5.     25.      5.     57.     17.89],24,B0006,575,1192,01192.csv,1.2056159765131735,,,-0.0021961958737068818,0.0016688329956906312,-1.5684640005188113,-2.0147884579094577,0.006472673125817094,0.8317378025292568,,,,,,,9.062606397975806,41.21487873613708,33.49803069556778,23.662315778660414,0.04427530099849279,4.5075717019233785,2819.579,2819.579,1402.5220166666666,0.0,9.3942170830787,813.5646573651352,-0.4926130076363666,4.181424135030176,3.4105744140130074,2.425682710641569,-0.0009622859859980475,0.25698194109584227,59.23420182680926,4.992560381304235
impedance,[2008.       5.      25.       6.      45.      59.203],24,B0006,576,1193,01193.csv,,0.07424018982352315,0.09804575972887292,,,,,,,(-22.60040283203125+479.28477478027344j),(926.3028564453125+113.68944549560547j),(827.4659398396809-25.665211935838062j),(800.6959838867188-17.439266204833984j),,97.95609155253396,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      25.       7.      18.       6.015],24,B0006,577,1194,01194.csv,,,,0.02154011819146419,1.5208523527887805,0.4300304239213169,-3.7829070124674815,-0.00040526508657470376,0.5208406956411049,,,,,,,-1.8490591260550993,28.53948250596772,25.2820272954604,23.67788300371828,-0.0012718741984174694,1.6439136631700664,10798.344,10798.344,5313.3942541841,0.0,2.8724153722621413,3171.2041016631074,0.4780992731946676,4.201886584230645,4.18550919440487,3.301620255727303,1.7482072269777764e-05,0.044748441035987865,,
impedance,[2008.       5.      25.      10.      19.      30.093],24,B0006,578,1195,01195.csv,,0.07554089552390525,0.10325199429925233,,,,,,,(-36.27777099609375+484.546911239624j),(926.0728149414062+117.1291275024414j),(832.1573727925618-25.379124323527016j),(805.611572265625+0.40876007080078125j),,98.35454951221419,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      25.      10.      51.      37.015],24,B0006,579,1196,01196.csv,1.2008936262717274,,,0.00045245938202144063,0.00267138921983699,-1.5671286757845893,-2.0146138657111945,0.006510439469408466,0.8329428153403723,,,,,,,9.107595339004448,41.27439823262361,33.516977262709986,23.65025525718372,0.04465586697567002,4.527649008570073,2810.672,2810.672,1398.2912274247494,0.0,9.39597323786223,811.0041725087015,-0.49249406520395445,4.181921994951423,3.4096514247359915,2.417924401749313,-0.0009559588918831812,0.25819731705646964,59.002183793913154,4.5286315889068804
impedance,[2008.       5.      25.      11.      40.       9.609],24,B0006,580,1197,01197.csv,,0.0751269930267548,0.0976015207267083,,,,,,,(-28.68377685546875+480.5048580169678j),(926.322265625+118.44940185546875j),(827.8585433959961-26.315090378125507j),(799.4083251953125-22.931814193725586j),,98.7417811665006,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      25.      12.      12.      16.578],24,B0006,581,1198,01198.csv,,,,0.004910406272833384,1.5181107742572388,0.44813813391317475,-3.7878786914446536,-0.00043503812379223076,0.5251309889357519,,,,,,,-1.772207853474164,28.572516311766954,25.41799675980421,23.777946927601736,-0.0013229642676633924,1.628467795658477,10279.047,10279.047,5040.454734177215,0.0,2.871446830727036,3012.6723167908376,0.47015573755086537,4.201754101022374,4.1849861835985696,3.301302176469802,1.9001828523370912e-05,0.045537947493141204,,
impedance,[2.008e+03 5.000e+00 2.500e+01 1.500e+01 5.000e+00 1.687e+00],24,B0006,582,1199,01199.csv,,0.07758555911246837,0.10473113760753461,,,,,,,(-33.597412109375+487.0014762878418j),(927.0037841796875+115.34098815917969j),(833.3429349263508-25.35557210445404j),(807.71826171875-17.64527130126953j),,98.40981416489605,,,,,,,,,,,,,,,,,,,,
discharge,[2008.      5.     25.     15.     37.      8.89],24,B0006,583,1200,01200.csv,1.1905903985558335,,,-0.0007391556758623273,0.002105455435076752,-1.5537993411647462,-2.0148417510809367,0.006664350952458787,0.8418998631531451,,,,,,,8.872253527000293,41.237668013317766,33.531923269271225,23.716467103089535,0.04365893284855132,4.494711757510842,2811.485,2811.485,1398.6769130434782,0.0,9.397646759444235,811.1490087933252,-0.48787392113849615,4.179593598747663,3.4128578373442537,2.4541577949851603,-0.0008704835825369386,0.2562295547306426,58.495966655222006,4.066519987296205
impedance,[2008.      5.     25.     16.     25.     42.25],24,B0006,584,1201,01201.csv,,0.07300304718574424,0.09986121453402325,,,,,,,(-27.697509765625+481.07278060913086j),(927.5174560546875+114.15278625488281j),(828.3559163411458-25.675853192806244j),(800.631103515625-20.695756912231445j),,98.1473957445459,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      25.      16.      57.      49.359],24,B0006,585,1202,01202.csv,,,,0.013083206808463982,1.5191382342108168,0.4459610400948337,-3.7843489852839536,-0.0004319518809324423,0.52368683353368,,,,,,,-1.751277303783894,28.62669459075133,25.454072385369944,23.827067811720887,-0.001320009331144225,1.6298720824902004,10299.39,10299.39,5050.898850824176,0.0,2.8728069507540477,3019.070911150243,0.477812445978528,4.201712312513253,4.185315793098662,3.301915384586722,1.8896864103143622e-05,0.04528426473328769,,
impedance,[2008.       5.      25.      19.      50.      54.953],24,B0006,586,1203,01203.csv,,0.07914099539982122,0.10410597469599145,,,,,,,(-37.80078125+485.1538619995117j),(926.1918334960938+121.48086547851562j),(833.6959889729817-25.751894255479176j),(803.44580078125-16.842103958129883j),,98.59908110794383,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      25.      20.      23.       4.453],24,B0006,587,1204,01204.csv,1.185179251041941,,,-0.004401901350509732,0.0030546197767952537,-1.5521827524962775,-2.013981544237104,0.006700207279956329,0.8426741525725665,,,,,,,8.858518029770604,41.24068073261839,33.567636169584304,23.75283925140291,0.04366794148524324,4.488739697730475,2802.422,2802.422,1393.6352751677853,0.0,9.400179355449856,808.6545062318717,-0.4879436689243648,4.180557596235595,3.413450901705652,2.463616101176541,-0.000860354616430871,0.25633972565262325,58.23010670462684,3.608373134067392
impedance,[2008.       5.      25.      21.      11.      31.515],24,B0006,588,1205,01205.csv,,0.0733791162898153,0.10012439870046425,,,,,,,(-26.990234375+480.8060760498047j),(926.6320190429688+117.35722351074219j),(828.2273852030436-25.661481340726215j),(803.211669921875-12.93748664855957j),,98.37628173722872,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      25.      21.      43.      40.953],24,B0006,589,1206,01206.csv,,,,0.022007383263567597,1.5189757328553397,0.4336735856198965,-3.7858512135022657,-0.00041603635364073746,0.5198877518871337,,,,,,,-1.782433331217586,28.631186857858758,25.429946661301248,23.829102002547618,-0.0012901619403717633,1.6258231259022369,10543.077999999994,10543.077999999994,5179.534544283414,0.0,2.8754680552657907,3093.234657728219,0.4759255825349622,4.201956439749408,4.185698076549506,3.3017323661121236,1.7748994977148923e-05,0.044419076521858364,,
impedance,[2008.       5.      26.       0.      40.      52.859],24,B0006,590,1207,01207.csv,,0.07703480377026387,0.1043025357256912,,,,,,,(-31.155517578125+483.7994728088379j),(926.56201171875+117.34119415283203j),(832.3887990315754-25.536194801330566j),(798.1761474609375-12.596572875976562j),,98.04873101633697,,,,,,,,,,,,,,,,,,,,
discharge,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],24,B0006,591,1208,01208.csv,1.1796706818144624,,,0.0031544797276387786,0.0020243726684846712,-1.5452652929126827,-2.014023708028726,0.006778022563231972,0.8470345896109175,,,,,,,8.739511332020662,41.28133907077437,33.60493096509702,23.806067140125037,0.04320732845826254,4.480792235047609,2801.625,2801.625,1393.5037281879195,0.0,9.397251677512255,808.4023452295777,-0.4875070316802561,4.181414159913002,3.414388187503409,2.470375229475307,-0.0008212380209724054,0.2568441721022827,57.95946024028492,3.1523085252518164
impedance,[2.0080e+03 5.0000e+00 2.6000e+01 2.0000e+00 1.0000e+00 2.9328e+01],24,B0006,592,1209,01209.csv,,0.07400638737748559,0.10058214210272005,,,,,,,(-25.4859619140625+482.44030380249023j),(926.470947265625+119.48483276367188j),(828.3833045959473-25.408591747283936j),(792.9869995117188-13.944662094116211j),,98.52655403376143,,,,,,,,,,,,,,,,,,,,
charge,[2.0080e+03 5.0000e+00 2.6000e+01 2.0000e+00 3.3000e+01 3.9031e+01],24,B0006,593,1210,01210.csv,,,,0.02421148091069926,1.5205651404243992,0.4356243203367186,-3.78787942201836,-0.0004208194649900633,0.5194694242613626,,,,,,,-1.8149197935764434,28.612332550569292,25.42050671654486,23.76900806665963,-0.0013181947924922582,1.6344222306548628,10430.109,10430.109,5119.658392130258,0.0,2.874063369637632,3057.706294294748,0.4745096296779283,4.201709609217771,4.185822767349111,3.303220076248094,1.7847555360850125e-05,0.04425364718820555,,
impedance,[2008.       5.      26.       5.      28.      58.109],24,B0006,594,1211,01211.csv,,0.07558657312230183,0.10545022867710716,,,,,,,(-30.8839111328125+485.20893478393555j),(926.5890502929688+119.26395416259766j),(832.665002187093-25.36616051197052j),(807.6298828125-38.655433654785156j),,98.0811075060843,,,,,,,,,,,,,,,,,,,,
discharge,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],24,B0006,595,1212,01212.csv,1.1745952836753915,,,-0.0023950325753048286,0.003941121782864298,-1.538651770825325,-2.016504705213686,0.006848609162742028,0.8513560117080599,,,,,,,8.717676546726402,41.28338645880181,33.54281440778599,23.71321070187237,0.04312810070914266,4.497310319961048,2802.031,2802.031,1393.605275167785,0.0,9.397908601400871,808.4591034551935,-0.48618885906617626,4.180815073540562,3.412419038813061,2.4357634426689945,-0.0007965721841605822,0.25993777730028017,57.71009629390571,2.6983636493522996
impedance,[2008.       5.      26.       6.      49.      35.046],24,B0006,596,1213,01213.csv,,0.07445731304872845,0.09771765292275987,,,,,,,(-26.8876953125+481.0029411315918j),(927.2778930664062+114.58634948730469j),(827.6541035970051-25.909841299057007j),(796.8021240234375-18.927764892578125j),,98.6746059672779,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      26.       7.      21.      44.953],24,B0006,597,1214,01214.csv,,,,-0.0011362124586692867,1.517804067339829,0.43856471577470724,-3.7928876825609925,-0.0004427988156277434,0.5254014761975567,,,,,,,-1.7347051308098607,28.542199304478256,25.397105626124826,23.776410136992208,-0.0013368438918358423,1.6250206129600369,10154.094,10154.094,4985.484129104063,0.0,2.8702046004290755,2978.207090567112,0.4541943443449603,4.202177831755399,4.183379948808009,3.302289699470916,1.5001896727346057e-05,0.04428176558321919,,
impedance,[2008.       5.      26.      10.      12.      28.125],24,B0006,598,1215,01215.csv,,0.07680024027253078,0.10505838895245793,,,,,,,(-35.08587646484375+484.6835136413574j),(926.6795654296875+117.16544342041016j),(832.8548812866211-25.469228347142536j),(803.355224609375-18.085073471069336j),,98.10899441996642,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      26.      10.      44.      38.468],24,B0006,599,1216,01216.csv,1.15381833159625,,,0.0001047810751805807,0.002247664734570795,-1.5169723774339863,-2.0192733708647617,0.007107548083970644,0.8647472127992183,,,,,,,8.406133461657767,41.149193043289586,33.472459360982775,23.707339766856947,0.041798516671051944,4.458920775963431,2793.39,2793.39,1388.9813872053871,0.0,9.401725163387917,806.0737625438699,-0.4733768189518659,4.1697037841892834,3.4148103057455175,2.481190011798763,-0.0006529559602714618,0.25676219132624173,56.689285192545555,2.2463718193442324
impedance,[2008.       5.      26.      11.      32.      56.968],24,B0006,600,1217,01217.csv,,0.07404961895766839,0.10004265315557904,,,,,,,(-23.1348876953125+481.09576416015625j),(927.7100219726562+114.28732299804688j),(828.415537516276-25.64236589272817j),(802.7947387695312-36.78390884399414j),,98.04087889196465,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      26.      12.       5.       7.078],24,B0006,601,1218,01218.csv,,,,0.02473678371289475,1.517932231331495,0.4372038286477613,-3.7913311497766347,-0.000425520541207285,0.5187137492015638,,,,,,,-1.6775483770271684,28.565426308382822,25.419424201944214,23.816906753091807,-0.0013013002607082029,1.6076766145670043,10316.906,10316.906,5060.090054899808,0.0,2.8742715884992,3023.084264887889,0.4738497382786737,4.20176385561649,4.186038120685106,3.3018242995261127,1.7749201009946205e-05,0.0439776268313092,,
impedance,[2008.       5.      26.      14.      58.      33.218],24,B0006,602,1219,01219.csv,,0.07773379473968531,0.1055258410926404,,,,,,,(-35.5894775390625+483.8875503540039j),(927.4744262695312+119.36122131347656j),(832.8645769755045-25.652383108933765j),(803.6016845703125-17.14750099182129j),,97.95842736362762,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      26.      15.      30.      43.968],24,B0006,603,1220,01220.csv,1.1644009557372264,,,-0.003210099710774651,0.0020222968056506606,-1.5238501013926742,-2.014625681416588,0.0070335107471195734,0.8603890556014289,,,,,,,8.50790279390441,41.26268252018065,33.58210389885497,23.791460085164704,0.042176000935286256,4.465400116342418,2793.39,2793.39,1389.3044511784512,0.0,9.401009500501113,806.0122101811336,-0.48311404134971037,4.180283727512206,3.4166177332601,2.491537251958465,-0.0006957592418408232,0.25786885910619006,57.20922960804411,1.802375094307859
impedance,[2008.       5.      26.      16.      19.       2.828],24,B0006,604,1221,01221.csv,,0.07345356672681479,0.09958433419834246,,,,,,,(-25.58355712890625+482.0840950012207j),(926.9326782226562+116.00546264648438j),(827.7645225524902-25.894921680291493j),(801.7631225585938-17.534832000732422j),,98.36201606613439,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      26.      16.      51.      13.375],24,B0006,605,1222,01222.csv,,,,0.018806247308029767,1.5185435324136218,0.4234663540479643,-3.790433217834476,-0.00040815985726484863,0.5143073625362488,,,,,,,-1.7271771235046245,28.631428241793976,25.432459537239456,23.850339564715096,-0.0012775199169710312,1.6125766382905684,10571.39,10571.39,5195.061773822269,0.0,2.8750696829017226,3101.0859744580725,0.47178314791612364,4.20175644608898,4.186458410641472,3.304408100521819,1.659528797808716e-05,0.04301955828370856,,
impedance,[2008.       5.      26.      19.      48.      54.421],24,B0006,606,1223,01223.csv,,0.07649758460967311,0.10668360253694291,,,,,,,(-37.5723876953125+481.7012481689453j),(927.8259887695312+116.18099212646484j),(833.5112037658691-25.484084328015644j),(808.7908935546875-38.099605560302734j),,97.91659112277941,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      26.      20.      21.       4.921],24,B0006,607,1224,01224.csv,1.1587974947916069,,,0.001929035342028897,0.0003659402321130544,-1.523792814686802,-2.016243208356173,0.007035737703962314,0.8604329777233659,,,,,,,8.613857178875616,41.45791806300034,33.6634605108384,23.802896883148367,0.042736047987658114,4.507073999103317,2792.485,2792.485,1388.6851851851852,0.0,9.398140282289615,805.7661643053375,-0.48448321564860297,4.181170015245673,3.4121341541171764,2.40904100737121,-0.0007271412814679172,0.26372718676135337,56.933920933434955,1.354306107345829
impedance,[2008.      5.     26.     21.      9.     22.89],24,B0006,608,1225,01225.csv,,0.07429181207917376,0.10145770673563659,,,,,,,(-27.41900634765625+482.15543365478516j),(925.8801879882812+116.55420684814453j),(828.7898241678873-25.709585805733997j),(803.1478881835938-19.661869049072266j),,98.39485821588207,,,,,,,,,,,,,,,,,,,,
charge,[2008.       5.      26.      21.      41.      33.468],24,B0006,609,1226,01226.csv,,,,0.021140492346531616,1.5202223510203254,0.44935332260144684,-3.7931687120611355,-0.00044840255729905736,0.5203470399823038,,,,,,,-1.7313381083071562,28.6588020031526,25.57546236674736,23.919128494558716,-0.0013669348389439718,1.611310682109281,9892.375,9892.375,4845.7986875715915,0.0,2.873441041933156,2896.9690170912304,0.472160024868864,4.201706683800265,4.185803839712749,3.303560314065407,1.8972299224013423e-05,0.0443511274150576,,
impedance,[2008.       5.      27.       0.      27.      55.562],24,B0006,610,1227,01227.csv,,0.07693445086160708,0.10589812281309796,,,,,,,(-30.873291015625+484.13705253601074j),(926.3255004882812+120.72000122070312j),(833.0487620035807-25.378275871276855j),(805.8434448242188+0.54010009765625j),,98.50830303521722,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       5.      27.      15.      52.      41.359],24,B0006,611,1228,01228.csv,1.1749748834769171,,,0.0012371899520766472,-0.000423769574389527,-1.5391310859398721,-2.013736316594881,0.006850382820119567,0.8511924609455338,,,,,,,7.6724990332196406,41.11666214070682,33.730546074122294,24.698597962486065,0.039395110508918946,4.1670548482657015,2802.016,2802.016,1393.789744966443,0.0,9.39841923352399,808.5025557972924,-0.464485538657597,4.1575524997258,3.419700177568569,2.475767645530351,-0.000759019579841126,0.2529109631298057,57.72874675283711,0.9083933682441376
charge,[2008.       5.      27.      17.      53.      59.765],24,B0006,612,1229,01229.csv,,,,0.01758532616595735,1.5196958170684782,0.4464381676308704,-3.8054224311359532,-0.00043333094417127995,0.5217929630839083,,,,,,,0.1945168473096146,28.229569454958643,25.30089012739764,23.886893695356687,-0.00094121055035678,1.378855451327173,10212.234,10212.234,4999.656693673695,0.0,2.872725454075786,2989.142797705484,0.463811876906858,4.201881752705908,4.185713841585135,3.3144498387779717,1.8397292298004543e-05,0.043920669195371166,,
